character,expression,normalized_expression,type,count,contexts,timestamps,confidence,source_bv
丰川祥子,听到的,听到的,phrase_3char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,听我觉,听我觉,phrase_3char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,和对集,和对集,phrase_3char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,在这里,在这里,phrase_3char,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,天我们,天我们,phrase_3char,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,她对同,她对同,phrase_3char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,学的友,学的友,phrase_3char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,对同学,对同学,phrase_3char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,对集体,对集体,phrase_3char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,应该没,应该没,phrase_3char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,得了病,得了病,phrase_3char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,得这之,得这之,phrase_3char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,我们为,我们为,phrase_3char,2,"""[\""ASVE今天，我们为被28\"", \""今天，我们为被害的爱音哀，明天，我们就要让凶手付出代价！\""]""","""[\""00:02:10.000\"", \""00:02:11.000\""]""",high,BV1SZJP6mEjy
丰川祥子,我们共,我们共,phrase_3char,2,"""[\""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:19.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,我们聚,我们聚,phrase_3char,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,我听到,我听到,phrase_3char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,我觉得,我觉得,phrase_3char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,是爱音,是爱音,phrase_3char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,本是爱,本是爱,phrase_3char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,没什么,没什么,phrase_3char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,爱和对,爱和对,phrase_3char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,爱音得,爱音得,phrase_3char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,版本是,版本是,phrase_3char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,的友爱,的友爱,phrase_3char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,的版本,的版本,phrase_3char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,老师们,老师们,phrase_3char,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,聚在这,聚在这,phrase_3char,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,觉得这,觉得这,phrase_3char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,该没什,该没什,phrase_3char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,这之间,这之间,phrase_3char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,间应该,间应该,phrase_3char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,集体的,集体的,phrase_3char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,音得了,音得了,phrase_3char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,之间应该,之间应该,phrase_4char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,今天我们,今天我们,phrase_4char,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,们共同的,们共同的,phrase_4char,2,"""[\""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:19.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,们聚在这,们聚在这,phrase_4char,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,到的版本,到的版本,phrase_4char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,匆匆忙忙,匆匆忙忙,phrase_4char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,友爱和对,友爱和对,phrase_4char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,同学的友,同学的友,phrase_4char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,听到的版,听到的版,phrase_4char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,听我觉得,听我觉得,phrase_4char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,和对集体,和对集体,phrase_4char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,天我们聚,天我们聚,phrase_4char,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,她对同学,她对同学,phrase_4char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,学的友爱,学的友爱,phrase_4char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,对同学的,对同学的,phrase_4char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,对集体的,对集体的,phrase_4char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,应该没什,应该没什,phrase_4char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,得这之间,得这之间,phrase_4char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,我们为被,我们为被,phrase_4char,2,"""[\""ASVE今天，我们为被28\"", \""今天，我们为被害的爱音哀，明天，我们就要让凶手付出代价！\""]""","""[\""00:02:10.000\"", \""00:02:11.000\""]""",high,BV1SZJP6mEjy
丰川祥子,我们共同,我们共同,phrase_4char,2,"""[\""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:19.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,我们聚在,我们聚在,phrase_4char,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,我听到的,我听到的,phrase_4char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,我觉得这,我觉得这,phrase_4char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,是爱音得,是爱音得,phrase_4char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,本是爱音,本是爱音,phrase_4char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,没什么因,没什么因,phrase_4char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,爱和对集,爱和对集,phrase_4char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,爱音得了,爱音得了,phrase_4char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,版本是爱,版本是爱,phrase_4char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,的友爱和,的友爱和,phrase_4char,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,的版本是,的版本是,phrase_4char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,聚在这里,聚在这里,phrase_4char,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,觉得这之,觉得这之,phrase_4char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,该没什么,该没什么,phrase_4char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,这之间应,这之间应,phrase_4char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,间应该没,间应该没,phrase_4char,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,音得了病,音得了病,phrase_4char,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,！,,sentence_end,2,"""[\""今天，我们为被害的爱音哀，明天，我们就要让凶手付出代价！\"", \""爱音同学！你给我解释清楚desuwa！\""]""","""[\""00:02:11.000\"", \""00:04:43.000\""]""",high,BV1SZJP6mEjy
丰川祥子,？,,sentence_end,2,"""[\""我去，不早说？\"", \""（今天晚上吃什么呢？\""]""","""[\""00:02:19.000\"", \""00:06:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,之,之,word,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,体,体,word,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,共,共,word,2,"""[\""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:19.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,到,到,word,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,和,和,word,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,因,因,word,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,她,她,word,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,师,师,word,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,应,应,word,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,早,早,word,2,"""[\""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\"", \""我去，不早说？\""]""","""[\""00:01:19.000\"", \""00:02:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,本,本,word,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,没,没,word,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,版,版,word,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,病,病,word,2,"""[\""我听到的版本是爱音得了病，匆匆忙忙\"", \""我听到的版本是爱音得了病，匆匆忙忙就离校了\""]""","""[\""00:06:38.000\"", \""00:06:39.000\""]""",high,BV1SZJP6mEjy
丰川祥子,老,老,word,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,聚,聚,word,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,被,被,word,2,"""[\""ASVE今天，我们为被28\"", \""今天，我们为被害的爱音哀，明天，我们就要让凶手付出代价！\""]""","""[\""00:02:10.000\"", \""00:02:11.000\""]""",high,BV1SZJP6mEjy
丰川祥子,觉,觉,word,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,该,该,word,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,轻,轻,word,2,"""[\""爱音同学…·.年纪轻轻鸣鸣，居然就\""]""","""[\""00:00:07.000\"", \""00:00:07.000\""]""",high,BV1SZJP6mEjy
丰川祥子,里,里,word,2,"""[\""老师们，同学们。今天我们聚在这里，是为\"", \""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:18.000\"", \""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,间,间,word,2,"""[\""听我觉得这之间应该没什么因\"", \""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:54.000\"", \""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,集,集,word,2,"""[\""她对同学的友爱和对集体的\"", \""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:55.000\"", \""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,鸣,鸣,word,2,"""[\""爱音同学…·.年纪轻轻鸣鸣，居然就\""]""","""[\""00:00:07.000\"", \""00:00:07.000\""]""",high,BV1SZJP6mEjy
丰川祥子,吧,吧,filler,1,"""[\""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,一十,一十,phrase_2char,1,"""[\""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,上吃,上吃,phrase_2char,1,"""[\""（今天晚上吃什么呢？\""]""","""[\""00:06:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,不早,不早,phrase_2char,1,"""[\""我去，不早说？\""]""","""[\""00:02:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,为了,为了,phrase_2char,1,"""[\""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,么呢,么呢,phrase_2char,1,"""[\""（今天晚上吃什么呢？\""]""","""[\""00:06:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,也是,也是,phrase_2char,1,"""[\""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,了送,了送,phrase_2char,1,"""[\""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,付出,付出,phrase_2char,1,"""[\""今天，我们为被害的爱音哀，明天，我们就要让凶手付出代价！\""]""","""[\""00:02:11.000\""]""",high,BV1SZJP6mEjy
丰川祥子,代价,代价,phrase_2char,1,"""[\""今天，我们为被害的爱音哀，明天，我们就要让凶手付出代价！\""]""","""[\""00:02:11.000\""]""",high,BV1SZJP6mEjy
丰川祥子,们就,们就,phrase_2char,1,"""[\""今天，我们为被害的爱音哀，明天，我们就要让凶手付出代价！\""]""","""[\""00:02:11.000\""]""",high,BV1SZJP6mEjy
丰川祥子,们记,们记,phrase_2char,1,"""[\""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,你给,你给,phrase_2char,1,"""[\""爱音同学！你给我解释清楚desuwa！\""]""","""[\""00:04:43.000\""]""",high,BV1SZJP6mEjy
丰川祥子,关系,关系,phrase_2char,1,"""[\""听我觉得这之间应该没什么因果关系吧\""]""","""[\""00:02:55.000\""]""",high,BV1SZJP6mEjy
丰川祥子,凶手,凶手,phrase_2char,1,"""[\""今天，我们为被害的爱音哀，明天，我们就要让凶手付出代价！\""]""","""[\""00:02:11.000\""]""",high,BV1SZJP6mEjy
丰川祥子,出代,出代,phrase_2char,1,"""[\""今天，我们为被害的爱音哀，明天，我们就要让凶手付出代价！\""]""","""[\""00:02:11.000\""]""",high,BV1SZJP6mEjy
丰川祥子,别我,别我,phrase_2char,1,"""[\""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:19.000\""]""",high,BV1SZJP6mEjy
丰川祥子,刻在,刻在,phrase_2char,1,"""[\""她对同学的友爱和对集体的热忧将永远铭刻在我们记忆\""]""","""[\""00:03:56.000\""]""",high,BV1SZJP6mEjy
丰川祥子,十千,十千,phrase_2char,1,"""[\""老师们，同学们。今天我们聚在这里，是为了送别我们共同的同学，也是我们共同的朋友。一十千早爱音同学\""]""","""[\""00:01:19.000\""]""",high,BV1SZJP6mEjy
